Symbol,Name,LastSale,MarketCap,,,,,,
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,39.016,39016000,,,,,,
HEAR,Turtle Beach Corporation,0.789,38965558.73,,,,,,
UBIO,Proshares UltraPro Nasdaq Biotechnology,38.89,38886694.35,,,,,,
APVO,Aptevo Therapeutics Inc.,1.81,38769034.36,,,,,,
BBRG,"Bravo Brio Restaurant Group, Inc.",2.55,38751062.25,,,,,,
WWR,"Westwater Resources, Inc.",1.55,38693184.75,,,,,,
IPAS,iPass Inc.,0.58,38675034.52,,,,,,
CART,"Carolina Trust BancShares, Inc.",8.3,38635504,,,,,,
DWAQ,PowerShares DWA NASDAQ Momentum Portfolio,96.11,38444000,,,,,,
TAYD,"Taylor Devices, Inc.",11.12,38418421.28,,,,,,
CODA,"Coda Octopus Group, Inc.",4.19,38138184.48,,,,,,
ALPN,"Alpine Immune Sciences, Inc.",9.74,38122973.62,,,,,,
STKS,"The ONE Group Hospitality, Inc.",1.51,38075512.21,,,,,,
SUMR,"Summer Infant, Inc.",2.03,37736299.3,,,,,,
WHLM,"Wilhelmina International, Inc.",7,37671676,,,,,,
CLBS,"Caladrius Biosciences, Inc.",3.99,37613733.99,,,,,,
INOD,Innodata Inc.,1.45,37522308.3,,,,,,
NXTD,NXT-ID Inc.,2.48,37495043.12,,,,,,
CSBR,"Champions Oncology, Inc.",3.4,37352284.4,,,,,,
MBSD,FlexShares Disciplined Duration MBS Index Fund,24.025,37238774.03,,,,,,
JCS,"Communications Systems, Inc.",4.15,37168823.45,,,,,,
SELF,"Global Self Storage, Inc.",4.87,37106814.03,,,,,,
PXS,Pyxis Tankers Inc.,2.03,37104122.79,,,,,,
IPWR,Ideal Power Inc.,2.65,37091472.3,,,,,,
EVK,"Ever-Glory International Group, Inc.",2.5,36982090,,,,,,
PRSS,CafePress Inc.,2.2,36980873.6,,,,,,
BLPH,"Bellerophon Therapeutics, Inc.",1.04,36930643.36,,,,,,
PRPH,"ProPhase Labs, Inc.",2.28,36860294.88,,,,,,
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,25.378,36798100,,,,,,
CTRV,ContraVir Pharmaceuticals Inc,0.485,36718063.78,,,,,,
MBOT,Microbot Medical Inc. ,1.05,36545599.65,,,,,,
PSCE,PowerShares S&P SmallCap Energy Portfolio,13.18,36245000,,,,,,
OBAS,Optibase Ltd.,6.95,36239079.2,,,,,,
GRVY,"GRAVITY Co., Ltd.",22.01,36126157.52,,,,,,
DSLV,VelocityShares 3x Inverse Silver ETN,21.38,36109451.68,,,,,,
MGCD,MGC Diagnostics Corporation,8.13,36098289.42,,,,,,
EMMS,Emmis Communications Corporation,2.88,36067296.96,,,,,,
MBII,"Marrone Bio Innovations, Inc.",1.15,36053508.55,,,,,,
OREX,"Orexigen Therapeutics, Inc.",2.33,35954150.78,,,,,,
PSAU,PowerShares Global Gold & Precious Metals Portfolio,20.5411,35946925,,,,,,
APTO,"Aptose Biosciences, Inc.",1.5,35929131,,,,,,
ATLC,Atlanticus Holdings Corporation,2.32,35828650.88,,,,,,
EQFN,Equitable Financial Corp.,10.35,35520817.05,,,,,,
GTIM,Good Times Restaurants Inc.,2.85,35417748,,,,,,
OACQ,Origo Acquisition Corporation,10.619,35270339.5,,,,,,
ENG,ENGlobal Corporation,1.29,35100995.46,,,,,,
OMEX,"Odyssey Marine Exploration, Inc.",4.16,34897495.36,,,,,,
LTRX,"Lantronix, Inc.",1.95,34787409.15,,,,,,
CBLI,"Cleveland BioLabs, Inc.",3.08,34741888.72,,,,,,
NVFY,"Nova Lifestyle, Inc",1.28,34724602.88,,,,,,
FH,FORM Holdings Corp.,1.31,34693341.77,,,,,,
SINO,"Sino-Global Shipping America, Ltd.",3.429,34651879.52,,,,,,
CVO,Cenveo Inc,4.03,34581010.88,,,,,,
CDTI,"Clean Diesel Technologies, Inc.",2.17,34128755.29,,,,,,
IMMY,"Imprimis Pharmaceuticals, Inc.",1.7,34111205.5,,,,,,
EBIO,"Eleven Biotherapeutics, Inc.",1.38,34087029.48,,,,,,
TTNP,"Titan Pharmaceuticals, Inc.",1.6,33925990.4,,,,,,
NHLD,National Holdings Corporation,2.72,33831131.52,,,,,,
AIRT,"Air T, Inc.",16.55,33808157.95,,,,,,
JAGX,"Jaguar Health, Inc.",0.497,33646900,,,,,,
SGMA,"SigmaTron International, Inc.",7.99,33524545.87,,,,,,
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,78.45,33341250,,,,,,
ACHV,"Achieve Life Sciences, Inc. ",3.04,33278351.04,,,,,,
VKTX,"Viking Therapeutics, Inc.",1.2,33236740.8,,,,,,
ATEC,"Alphatec Holdings, Inc.",2.41,33214774.24,,,,,,
OESX,"Orion Energy Systems, Inc.",1.15,33078212.45,,,,,,
BPTH,"Bio-Path Holdings, Inc.",0.33,33018806.04,,,,,,
SUNW,"Sunworks, Inc.",1.47,33009826.08,,,,,,
SYPR,"Sypris Solutions, Inc.",1.54,32999238.58,,,,,,
ITEK,Inotek Pharmaceuticals Corporation,1.22,32952446.44,,,,,,
LGCYO,Legacy Reserves LP,4.69,32830000,,,,,,
KOOL,Cesca Therapeutics Inc.,3.3,32679018.9,,,,,,
TST,"TheStreet, Inc.",0.91,32639575.15,,,,,,
CATB,"Catabasis Pharmaceuticals, Inc.",1.45,32598515.75,,,,,,
PRKR,"ParkerVision, Inc.",1.83,32536001.88,,,,,,
GIGM,GigaMedia Limited,2.94,32493570.9,,,,,,
FPAY,"FlexShopper, Inc.",6.13,32441682.53,,,,,,
CETX,Cemtrex Inc.,3.16,32385364.28,,,,,,
SNMX,"Senomyx, Inc.",0.68,32309678.44,,,,,,
MCEP,"Mid-Con Energy Partners, LP",1.07,32197865.41,,,,,,
AEZS,AEterna Zentaris Inc.,1.98,32096328.66,,,,,,
WVFC,WVS Financial Corp.,15.6333,31878315.4,,,,,,
EARS,Auris Medical Holding AG,0.719,31873057.18,,,,,,
FCEF,First Trust CEF Income Opportunity ETF,21.85,31791750,,,,,,
HVBC,"HV Bancorp, Inc.",14.46,31553527.5,,,,,,
NSEC,"National Security Group, Inc.",12.48,31478453.76,,,,,,
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,44.86,31402000,,,,,,
TNXP,Tonix Pharmaceuticals Holding Corp.,4.18,31386202.98,,,,,,
DAVE,"Famous Dave&#39;s of America, Inc.",4.5,31309326,,,,,,
HOVNP,Hovnanian Enterprises Inc,6.25,31250000,,,,,,
ICCC,ImmuCell Corporation,6.19,31249534.1,,,,,,
JCTCF,Jewett-Cameron Trading Company,13.855,31113259.07,,,,,,
SHSP,"SharpSpring, Inc.",3.71,31111095.4,,,,,,
JASN,"Jason Industries, Inc.",1.19,30899993.39,,,,,,
NVUS,"Novus Therapeutics, Inc.",4.45,30896617,,,,,,
ADHD,Alcobra Ltd.,1.12,30870330.4,,,,,,
PTX,"Pernix Therapeutics Holdings, Inc.",2.77,30792536.03,,,,,,
PDEX,"Pro-Dex, Inc.",7.6,30591466.8,,,,,,
IDXG,"Interpace Diagnostics Group, Inc.",1.38,30585773.52,,,,,,
PTNR,Partner Communications Company Ltd.,5.321,30499881.54,,,,,,
TPIV,TapImmune Inc.,3,30476979,,,,,,
OTEL,Otelco Inc.,9.1,30454869.9,,,,,,
FSBC,"FSB Bancorp, Inc.",15.66,30389608.08,,,,,,
IPCI,Intellipharmaceutics International Inc.,0.9801,30324596.85,,,,,,
ONVI,"Onvia, Inc.",4.15,30298722.55,,,,,,
GYRO,"Gyrodyne , LLC",20.2,29950136,,,,,,
JTPY,JetPay Corporation,1.9,29779714.6,,,,,,
CHEK,Check-Cap Ltd.,1.7501,29716426.73,,,,,,
GLBZ,Glen Burnie Bancorp,10.59,29585791.32,,,,,,
OXBR,Oxbridge Re Holdings Limited,5.1,29511466.2,,,,,,
TIG,TiGenix,23.1,29493456.3,,,,,,
GOODO,Gladstone Commercial Corporation,25.52,29348000,,,,,,
SPI,"SPI Energy Co., Ltd.",0.4618,28999260.68,,,,,,
DTRM,"Determine, Inc. ",1.98,28920707.64,,,,,,
USAU,U.S. Gold Corp.,2.48,28903541.92,,,,,,
CYAD,Celyad SA,53.3,28821921.7,,,,,,
EFBI,"Eagle Financial Bancorp, Inc.",17.82,28740238.56,,,,,,
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,44.0514,28633410,,,,,,
LTEA,Long Island Iced Tea Corp.,3.13,28489491.62,,,,,,
FKU,First Trust United Kingdom AlphaDEX Fund,37.87,28402575.74,,,,,,
VICL,Vical Incorporated,2.49,28391146.83,,,,,,
QINC,First Trust RBA Quality Income ETF,24.5192,28197129.04,,,,,,
TNDM,"Tandem Diabetes Care, Inc.",0.56,28128201.36,,,,,,
SLNO,"Soleno Therapeutics, Inc.",0.586,28082783.07,,,,,,
PEZ,PowerShares DWA Consumer Cyclicals Momentum Portfolio,46.77,28062000,,,,,,
REFR,Research Frontiers Incorporated,1.16,27890861.36,,,,,,
PERF,"Perfumania Holdings, Inc",1.8,27888773.4,,,,,,
BBC,Virtus LifeSci Biotech Clinical Trials ETF,27.745,27745110.98,,,,,,
QUMU,Qumu Corporation,2.89,27164424.95,,,,,,
JMU,JMU Limited,1.83,26962211.67,,,,,,
TROV,"TrovaGene, Inc.",0.72,26834098.32,,,,,,
CTXR,"Citius Pharmaceuticals, Inc.",3.25,26821593.5,,,,,,
BANFP,BancFirst Corporation,26.82,26820000,,,,,,
SAEX,"SAExploration Holdings, Inc.",2.84,26765676.56,,,,,,
EMITF,Elbit Imaging Ltd.,2.91,26745251.28,,,,,,
SMCP,AlphaMark Actively Managed Small Cap ETF,24.201,26620494.98,,,,,,
STRM,"Streamline Health Solutions, Inc.",1.35,26560064.7,,,,,,
DFFN,Diffusion Pharmaceuticals Inc.,1.89,26501806.8,,,,,,
EFOI,"Energy Focus, Inc.",2.21,26199941.17,,,,,,
CYAN,Cyanotech Corporation,4.6,26152752.6,,,,,,
GLBS,Globus Maritime Limited,0.943,26055347.44,,,,,,
QLC,FlexShares US Quality Large Cap Index Fund,30.64,26044030.64,,,,,,
TORM          ,TOR Minerals International Inc,7.3,25854431.9,,,,,,
MPCT,iShares MSCI Global Impact ETF,57.3878,25824510,,,,,,
MESO,Mesoblast Limited,5.62,25790933.08,,,,,,
GOODP,Gladstone Commercial Corporation,25.75,25750000,,,,,,
PRTO,"Proteon Therapeutics, Inc.",1.45,25548156.1,,,,,,
PFIN,"P & F Industries, Inc.",7.05,25518123.6,,,,,,
ANY,Sphere 3D Corp.,3.86,25463593.96,,,,,,
OCRX,"Ocera Therapeutics, Inc.",0.96,25449648.96,,,,,,
SCKT,"Socket Mobile, Inc.",3.64,25410799.96,,,,,,
FALC,"FalconStor Software, Inc.",0.57,25401189.3,,,,,,
JVA,"Coffee Holding Co., Inc.",4.33,25373444.94,,,,,,
CASM,"CAS Medical Systems, Inc.",0.8982,25361303.05,,,,,,
CPST,Capstone Turbine Corporation,0.5925,25249944.45,,,,,,
EVEP,"EV Energy Partners, L.P.",0.51,25178123.19,,,,,,
MDVX,Medovex Corp.,1.2,25107160.8,,,,,,
FLN,First Trust Latin America AlphaDEX Fund,22.69,24959045.38,,,,,,
AVIR,"Aviragen Therapeutics, Inc.",0.64,24735511.68,,,,,,
WCFB,"WCF Bancorp, Inc.",9.55,24462726.1,,,,,,
RMGN,RMG Networks Holding Corporation,2.19,24429664.62,,,,,,
CAPR,"Capricor Therapeutics, Inc.",1.03,24201136.47,,,,,,
SIFY,Sify Technologies Limited,0.9593,24075815.91,,,,,,
LLIT,Lianluo Smart Limited,1.39,24064494.54,,,,,,
BMRA,"Biomerica, Inc.",2.82,24001507.86,,,,,,
DWPP,First Trust Dorsey Wright People&#39,s Portfolio ETF,26.6368,,,,,,http://www.nasdaq.com/symbol/dwpp
AGZD,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,47.9099,23954950,,,,,,
XGTI,"XG Technology, Inc",1.73,23868538.39,,,,,,
VTNR,"Vertex Energy, Inc",0.73,23838248.55,,,,,,
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,47.5676,23783895.14,,,,,,
REXX,Rex Energy Corporation,2.36,23488751.96,,,,,,
PAGG,PowerShares Global Agriculture Portfolio,26.0881,23479290,,,,,,
VALX,Validea Market Legends ETF,27.49,23363201.2,,,,,,
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,58.3,23320116.6,,,,,,
SGRP,"SPAR Group, Inc.",1.13,23280269.04,,,,,,
SNOA,"Sonoma Pharmaceuticals, Inc.",5.4,23263000.2,,,,,,
ADRA,BLDRS Asia 50 ADR Index Fund,33.13,23191000,,,,,,
XBIO,"Xenetic Biosciences, Inc.",2.64,23014308.24,,,,,,
CLRB,"Cellectar Biosciences, Inc.",1.65,22971580.5,,,,,,
FTXL,First Trust Nasdaq Semiconductor ETF,26.84,22814053.68,,,,,,
APRI,"Apricus Biosciences, Inc.",1.78,22755094.58,,,,,,
RBCN,"Rubicon Technology, Inc.",8.32,22666309.12,,,,,,
QQQC,Global X NASDAQ China Technology ETF,28.31,22648000,,,,,,
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,41.15,22632500,,,,,,
BUR,Burcon NutraScience Corp,0.598,22620650.65,,,,,,
LDRI,PowerShares LadderRite 0-5 Year Corporate Bond Portfolio,25.011,22509900,,,,,,
PTIE,"Pain Therapeutics, Inc.",3.4,22424730.6,,,,,,
BIOP,"Bioptix, Inc",4.13,22318185.47,,,,,,
VLRX,"Valeritas Holdings, Inc.",3.26,22308108.28,,,,,,
DYSL,Dynasil Corporation of America,1.3,22182559.1,,,,,,
CBMX,CombiMatrix Corporation,7.55,22036381.3,,,,,,
DFBG,Differential Brands Group Inc.,1.65,21973513.65,,,,,,
GNUS,"Genius Brands International, Inc.",3.6499,21673482.14,,,,,,
HTGM,"HTG Molecular Diagnostics, Inc.",1.89,21637557.27,,,,,,
LIVE,Live Ventures Incorporated,10.74,21591835.62,,,,,,
ONCS,OncoSec Medical Incorporated,1.02,21591557.88,,,,,,
SMTX,SMTC Corporation,1.28,21536252.16,,,,,,
CERC,Cerecor Inc.,0.82,21364982.74,,,,,,
HTBX,"Heat Biologics, Inc.",0.595,21294402.64,,,,,,
DZSI,"DASAN Zhone Solutions, Inc.",6.4999,21290656.45,,,,,,
NCTY,The9 Limited,0.9799,21205981.6,,,,,,
SNES,"SenesTech, Inc.",2.05,21166258.2,,,,,,
FTEK,"Fuel Tech, Inc.",0.8758,21135602.58,,,,,,
FPXI,First Trust International IPO ETF,35.17,21102070.34,,,,,,
AEMD,"Aethlon Medical, Inc.",2.37,21086655.51,,,,,,
SGBX,"SG Blocks, Inc.",4.97,20909972.86,,,,,,
TISA,"Top Image Systems, Ltd.",1.16,20801386.8,,,,,,
DARE,"Dare Bioscience, Inc.",3.42,20681304.3,,,,,,
GROW,"U.S. Global Investors, Inc.",1.36,20657321.52,,,,,,
EYEG,"Eyegate Pharmaceuticals, Inc.",1.2,20645733.6,,,,,,
PYDS,"Payment Data Systems, Inc.",1.75,20633476.5,,,,,,
CYCC,"Cyclacel Pharmaceuticals, Inc.",1.8,20520804.6,,,,,,
ARDM,Aradigm Corporation,1.35,20401305.3,,,,,,
OHAI,OHA Investment Corporation,1.01,20374115.92,,,,,,
BKYI,"BIO-key International, Inc.",3.13,20340110.94,,,,,,
IMTE,Integrated Media Technology Limited,7.65,20223624.15,,,,,,
CIDM,Cinedigm Corp,1.48,20213018.6,,,,,,
DGLY,"Digital Ally, Inc.",2.9,20131019.9,,,,,,
SKYS,"Sky Solar Holdings, Ltd.",1.4,20074982.2,,,,,,
SSNT,"SilverSun Technologies, Inc.",4.4123,19810799.01,,,,,,
ESEA,Euroseas Ltd.,1.75,19554248,,,,,,
BVSN,"BroadVision, Inc.",3.9286,19506724.72,,,,,,
ACST,"Acasti Pharma, Inc.",1.32,19451436.84,,,,,,
IPDN,"Professional Diversity Network, Inc.",4.9,19288355.1,,,,,,
AMTX,"Aemetis, Inc",0.97,19227788.14,,,,,,
ELON,Echelon Corporation,4.3,19152866.5,,,,,,
DRIO,DarioHealth Corp.,1.87,19145471.4,,,,,,
CTHR,Charles & Colvard Ltd,0.885,19142271.23,,,,,,
ESDI,"Eastside Distilling, Inc.",4.05,19122832.35,,,,,,
QYLD,Horizons NASDAQ-100 Covered Call ETF,23.89,19112000,,,,,,
ABIL,Ability Inc.,0.741,19085301.22,,,,,,
RAND,Rand Capital Corporation,2.97,18776304.36,,,,,,
RKDA,"Arcadia Biosciences, Inc.",0.44,18772521.24,,,,,,
ALQA,"Alliqua BioMedical, Inc.",0.37,18538995.04,,,,,,
ETRM,EnteroMedics Inc.,1.82,18529667.52,,,,,,
QRHC,Quest Resource Holding Corporation.,1.21,18490402.04,,,,,,
DAX,Horizons DAX Germany ETF,30.305,18183000,,,,,,
PRAN,Prana Biotechnology Ltd,2.8,17798673.2,,,,,,
CUR,"Neuralstem, Inc.",1.18,17793641.26,,,,,,
DEST,Destination Maternity Corporation,1.27,17759749.85,,,,,,
CNTF,China TechFaith Wireless Communication Technology Limited,2.44,17711928.28,,,,,,
RFIL,"RF Industries, Ltd.",2,17704492,,,,,,
HMNY,Helios and Matheson Analytics Inc,2.5,17679497.5,,,,,,
CARZ,First Trust NASDAQ Global Auto Index Fund,39.27,17671578.54,,,,,,
STLY,"Stanley Furniture Company, Inc.",1.17,17647497.27,,,,,,
ABAC,"Aoxin Tianli Group, Inc.",2.19,17484401.55,,,,,,
FONE,First Trust NASDAQ Smartphone Index Fund,49.8605,17451274.72,,,,,,
VTGN,"VistaGen Therapeutics, Inc.",1.62,17417387.88,,,,,,
ABIO,"ARCA biopharma, Inc.",1.2,17285020.8,,,,,,
AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,42.9848,17193920,,,,,,
OCC,Optical Cable Corporation,2.3,16939582.8,,,,,,
IKNX,Ikonics Corporation,8.5,16932450.5,,,,,,
HYND,WisdomTree Negative Duration High Yield Bond Fund,20.585,16468000,,,,,,
CNXR,"Connecture, Inc.",0.7194,16458279.97,,,,,,
IIJI,"Internet Initiative Japan, Inc.",9.15,16384410.9,,,,,,
CBIO,"Catalyst Biosciences, Inc. ",3.78,16293920.58,,,,,,
DMPI,"DelMar Pharmaceuticals, Inc.",1.21,16288590.45,,,,,,
ISNS,"Image Sensing Systems, Inc.",3.15,16280400.15,,,,,,
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",22.58,16257600,,,,,,
RAVE,"Rave Restaurant Group, Inc.",1.52,16197957.52,,,,,,
MTBC,"Medical Transcription Billing, Corp.",1.4,16087997.8,,,,,,
OPTT,"Ocean Power Technologies, Inc.",1.28,16033438.72,,,,,,
CCIH,ChinaCache International Holdings Ltd.,0.8,16010379.2,,,,,,
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,53.25,15975053.25,,,,,,
DLBS,iPath US Treasury Long Bond Bear ETN,15.8352,15970559.29,,,,,,
DGLD,VelocityShares 3x Inverse Gold ETN,42.01,15922210.1,,,,,,
GULF,WisdomTree Middle East Dividend Fund,17.6499,15884910,,,,,,
APOP,Cellect Biotechnology Ltd.,8.02,15874571.46,,,,,,
SMSI,"Smith Micro Software, Inc.",1.11,15869689.98,,,,,,
MYND,"MYnd Analytics, Inc.",3.74,15854088.14,,,,,,
FMK,First Trust Mega Cap AlphaDEX Fund,31.5699,15785013.14,,,,,,
FLAG,WeatherStorm Forensic Accounting Long Short ETF,39.0201,15608040,,,,,,
PPHMP,Peregrine Pharmaceuticals Inc.,22.1601,15512070,,,,,,
OPGN,"OpGen, Inc.",0.3,15466930.8,,,,,,
ONTX,"Onconova Therapeutics, Inc.",1.55,15269302.65,,,,,,
CPAH,CounterPath Corporation,2.75,15230008.75,,,,,,
IDSA,"Industrial Services of America, Inc.",1.88,15193770.84,,,,,,
ORIG,Ocean Rig UDW Inc.,0.1825,15072100.31,,,,,,
CPSH,CPS Technologies Corp.,1.14,15051917.04,,,,,,
ANTH,"Anthera Pharmaceuticals, Inc.",1.38,15050862.36,,,,,,
EQRR,ProShares Equities for Rising Rates ETF,39.7817,14918177.28,,,,,,
PRPO,"Precipio, Inc.",2.32,14866235.2,,,,,,
FEUZ,First Trust Eurozone AlphaDEX ETF,42.178,14762384.36,,,,,,
SOFO,"Sonic Foundry, Inc.",3.31,14756228.25,,,,,,
DXPS,WisdomTree United Kingdom Hedged Equity Fund,24.38,14628000,,,,,,
NAKD,Naked Brand Group Inc.,1.41,14582489.31,,,,,,
AEY,"ADDvantage Technologies Group, Inc.",1.43,14574908.92,,,,,,
ADRU,BLDRS Europe 100 ADR Index Fund,22.331,14515150,,,,,,
RIBT,RiceBran Technologies,1.06,14323058.14,,,,,,
VIIX,VelocityShares VIX Short-Term ETN,18.19,14264470.67,,,,,,
TAPR,Barclays Inverse US Treasury Composite ETN,20.855,14185571,,,,,,
FBZ,First Trust Brazil AlphaDEX Fund,17.67,14136035.34,,,,,,
CTIB,CTI Industries Corporation,4,14100908,,,,,,
MYSZ,"My Size, Inc.",0.789,14087878.25,,,,,,
QBAK,Qualstar Corporation,6.75,13783628.25,,,,,,
ASTC,Astrotech Corporation,0.6696,13770023.35,,,,,,
HIHO,Highway Holdings Limited,3.55,13496652.7,,,,,,
GALE,"Galena Biopharma, Inc.",0.3488,13462339.91,,,,,,
CNET,"ChinaNet Online Holdings, Inc.",1.09,13451190.78,,,,,,
AMMA,"Alliance MMA, Inc.",1.27,13368428.94,,,,,,
RELV,"Reliv&#39; International, Inc.",7.21,13303603.6,,,,,,
ESG,FlexShares STOXX US ESG Impact Index Fund,59.06,13288559.06,,,,,,
BASI,"Bioanalytical Systems, Inc.",1.59,13099844.64,,,,,,
TIL,Till Capital Ltd.,3.9,13066107.6,,,,,,
BSTG,"Biostage, Inc.",0.3326,12949403.5,,,,,,
PMPT,iSectors Post-MPT Growth ETF,25.86,12930103.44,,,,,,
AETI,"American Electric Technologies, Inc.",1.5,12922903.5,,,,,,
ISIG,"Insignia Systems, Inc.",1.09,12899730.35,,,,,,
SNGX,"Soligenix, Inc.",2.25,12877065,,,,,,
EVAR,"Lombard Medical, Inc.",0.46,12857361.1,,,,,,
MCEF,First Trust Municipal CEF Income Opportunity ETF,19.38,12597038.76,,,,,,
MRDN,"Meridian Waste Solutions, Inc",1.3,12591568.6,,,,,,
RXII,RXi Pharmaceuticals Corporation,0.53,12559589.14,,,,,,
RPRX,Repros Therapeutics Inc.,0.33,12413065.5,,,,,,
SBOT,"Stellar Biotechnologies, Inc.",1.17,12308512.32,,,,,,
YDIV,First Trust International Multi-Asset Diversified Income Index,18.93,12304537.86,,,,,,
DXTR,Dextera Surgical Inc.,0.304,12283583.9,,,,,,
NNDM,Nano Dimension Ltd.,5.09,12225981.49,,,,,,
SCON,Superconductor Technologies Inc.,1.14,12225657.54,,,,,,
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,34.599,12178848,,,,,,
TUSA,First Trust Total US Market AlphaDEX ETF,30.3938,12157580.79,,,,,,
CYTX,Cytori Therapeutics Inc,0.35,12150711.3,,,,,,
LTBR,Lightbridge Corporation,1.13,12134962.65,,,,,,
ELSE,"Electro-Sensors, Inc.",3.56,12088054.76,,,,,,
DYNT,Dynatronics Corporation,2.6,12082179.2,,,,,,
BLIN          ,"Bridgeline Digital, Inc.",2.87,12056433.76,,,,,,
SGOC,"SGOCO Group, Ltd",1.16,11750883.52,,,,,,
AMDA,Amedica Corporation,0.3223,11688171.15,,,,,,
IMNP          ,Immune Pharmaceuticals Inc.,1.1,11633023.6,,,,,,
NETE,"Net Element, Inc.",0.6,11518684.8,,,,,,
BNSO,"Bonso Electronics International, Inc.",2.32,11514614.72,,,,,,
FCA,First Trust China AlphaDEX Fund,28.56,11424057.12,,,,,,
CLSN,Celsion Corporation,1.36,11357797.92,,,,,,
CMLS,Cumulus Media Inc.,0.385,11282953.99,,,,,,
TRPX,Therapix Biosciences Ltd.,5.51,11220762.36,,,,,,
GENE,Genetic Technologies Ltd,0.85,11163384.9,,,,,,
FALN,iShares Fallen Angels USD Bond ETF,27.609,11043600,,,,,,
TENX,"Tenax Therapeutics, Inc.",0.39,11012252.94,,,,,,
ESGU,iShares MSCI USA ESG Optimized ETF,54.76,10952000,,,,,,
SRAX,"Social Reality, Inc.",1.36,10914023.12,,,,,,
USATP,"USA Technologies, Inc.",24.52,10912944.76,,,,,,
DELT,Delta Technology Holdings Limited,1.13,10869302.76,,,,,,
FORD,"Forward Industries, Inc.",1.2,10704996,,,,,,
KOSS,Koss Corporation,1.45,10704923.7,,,,,,
BVXV,BiondVax Pharmaceuticals Ltd.,7.63,10548986.21,,,,,,
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,51.9105,10382100,,,,,,
EMXC,iShares MSCI Emerging Markets ex China ETF,51.69,10338000,,,,,,
DGLT,"Digiliti Money Group, Inc.",1.0464,10335585.79,,,,,,
PBMD,Prima BioMed Ltd,1.64,10318128.88,,,,,,
ARGS,"Argos Therapeutics, Inc.",0.1875,10307763.56,,,,,,
BONT,"The Bon-Ton Stores, Inc.",0.4789,10306794.81,,,,,,
ITUS,ITUS Corporation,0.68,10281762.52,,,,,,
IZEA,IZEA Inc.,1.8,10271073.6,,,,,,
YTEN,"Yield10 Bioscience, Inc.",2.96,10225618.96,,,,,,
RCON,"Recon Technology, Ltd.",1.03,10200001.42,,,,,,
FCAL,First Trust California Municipal High income ETF,50.81,10162101.62,,,,,,
NDRA,ENDRA Life Sciences Inc.,2.6,10158270.2,,,,,,
GEVO,"Gevo, Inc.",0.625,10136252.5,,,,,,
SUSC,iShares ESG USD Corporate Bond ETF,25.3,10120000,,,,,,
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,25.18,10072000,,,,,,
STAF,"Staffing 360 Solutions, Inc.",0.6485,10054227.27,,,,,,
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",2.4,9990604.8,,,,,,
SPEX,Spherix Incorporated,1.59,9905537.82,,,,,,
MARA,"Marathon Patent Group, Inc.",0.3555,9888698.916,,,,,,
ORPN,Bioblast Pharma Ltd.,0.59,9859667.59,,,,,,
THST,"Truett-Hurst, Inc.",2.21,9783219.16,,,,,,
TCCO,Technical Communications Corporation,5.3,9751348.1,,,,,,
RTNB,"root9B Holdings, Inc. ",1.59,9699437.25,,,,,,
CREG,China Recycling Energy Corporation,1.1671,9698832.086,,,,,,
NSYS,Nortech Systems Incorporated,3.51,9644886.81,,,,,,
MYOS,MYOS RENS Technology Inc.,1.63,9526326.36,,,,,,
LGCYP,Legacy Reserves LP,4.6999,9399800,,,,,,
MTFB,Motif Bio plc,7.75,9386645,,,,,,
ARCI,"Appliance Recycling Centers of America, Inc.",1.4,9317511,,,,,,
SGLB,"Sigma Labs, Inc.",2,9139376,,,,,,
CARV,"Carver Bancorp, Inc.",2.46,9092374.02,,,,,,
TAIT,Taitron Components Incorporated,1.62,9024772.14,,,,,,
FFHL,"Fuwei Films (Holdings) Co., Ltd.",2.76,9013710.12,,,,,,
ESGG,FlexShares STOXX Global ESG Impact Index Fund,90.01,9001090.01,,,,,,
CFA,VictoryShares US 500 Volatility Wtd ETF,44.91,8982000,,,,,,
AKER,Akers Biosciences Inc,1,8901245,,,,,,
FTRI,First Trust Indxx Global Natural Resources Income ETF,11.8674,8900573.735,,,,,,
MNGA,MagneGas Corporation,0.7299,8885101.166,,,,,,
WSCI,WSI Industries Inc.,3,8879325,,,,,,
CALI,China Auto Logistics Inc.,2.18,8794978.92,,,,,,
AHPI,"Allied Healthcare Products, Inc.",2.18,8749510.66,,,,,,
SKLN,Skyline Medical Inc.,1.4,8725865.4,,,,,,
